ticker,date,close,past_30day_close,rolling_30day_return_frac,rolling_30day_return_pct
AAPL,2016-09-19,26.43960671270635,24.392196164251107,0.083937,8.39
AAPL,2016-09-20,25.94841115790096,24.679106222145144,0.051432,5.14
AAPL,2016-09-21,26.132035176705948,24.84207056619256,0.051927,5.19
AAPL,2016-09-22,26.246804565478584,24.95225588959484,0.051881,5.19
AAPL,2016-09-23,26.262869570325204,24.90863834356994,0.054368,5.44
AAPL,2016-09-26,25.62477796502985,24.738780619723283,0.035814,3.58
AAPL,2016-09-27,25.936935115131067,24.821414743900725,0.044942,4.49
AAPL,2016-09-28,26.09531069443601,25.163417834168943,0.037034,3.70
AAPL,2016-09-29,25.97365495804091,25.041766862913278,0.037213,3.72
AAPL,2016-09-30,25.81299189220385,25.07160986194064,0.029571,2.96
AAPL,2016-10-03,25.87037067391307,24.96602040014448,0.036223,3.62
AAPL,2016-10-04,25.950700963463063,24.98667683397833,0.038582,3.86
AAPL,2016-10-05,26.02875105631736,24.92470233480484,0.044295,4.43
AAPL,2016-10-06,26.09760303893036,24.920117826275312,0.047250,4.73
AAPL,2016-10-07,26.23761941630276,24.649268642156663,0.064438,6.44
AAPL,2016-10-10,26.40058705837232,24.653863848383264,0.070850,7.08
AAPL,2016-10-11,27.01573247021968,24.472534861457675,0.103920,10.39
AAPL,2016-10-12,26.935393633816908,24.284313895177856,0.109168,10.92
AAPL,2016-10-13,26.806858248590057,24.252178229168017,0.105338,10.53
AAPL,2016-10-14,27.05704118090311,24.36235220882352,0.110609,11.06
AAPL,2016-10-17,26.93080528747289,24.720422797836623,0.089415,8.94
AAPL,2016-10-18,27.125902775426365,24.76632987427895,0.095273,9.53
AAPL,2016-10-19,26.91243528661984,24.75026497795036,0.087359,8.74
AAPL,2016-10-20,26.82292434480187,24.617137297545742,0.089604,8.96
AAPL,2016-10-21,26.81144962494331,24.01805818227489,0.116304,11.63
AAPL,2016-10-24,26.87801285850608,23.56128752417727,0.140770,14.08
AAPL,2016-10-25,27.073107958107745,24.67681504539868,0.097107,9.71
AAPL,2016-10-26,26.237617331395384,24.956838869327942,0.051320,5.13
AAPL,2016-10-27,26.485515528621026,26.13432258885984,0.013438,1.34
AAPL,2016-10-28,26.13662755769821,26.42354118073634,-0.010858,-1.09
AAPL,2016-10-31,26.086129143976173,26.43960671270635,-0.013369,-1.34
AAPL,2016-11-01,26.04251863769345,25.94841115790096,0.003627,0.36
AAPL,2016-11-02,25.56969073176965,26.132035176705948,-0.021519,-2.15
AAPL,2016-11-03,25.60407019640617,26.246804565478584,-0.024488,-2.45
AAPL,2016-11-04,25.038828575079748,26.262869570325204,-0.046607,-4.66
AAPL,2016-11-07,25.39643606009379,25.62477796502985,-0.008911,-0.89
AAPL,2016-11-08,25.44949451882272,25.936935115131067,-0.018793,-1.88
AAPL,2016-11-09,25.35028293927131,26.09531069443601,-0.028550,-2.86
AAPL,2016-11-10,25.62945284439702,25.97365495804091,-0.013252,-1.33
AAPL,2016-11-11,24.71353239457752,25.81299189220385,-0.042593,-4.26
AAPL,2016-11-14,24.849650901133337,25.87037067391307,-0.039455,-3.95
AAPL,2016-11-15,24.58664821037603,25.950700963463063,-0.052563,-5.26
AAPL,2016-11-16,24.61663519484596,26.02875105631736,-0.054252,-5.43
AAPL,2016-11-17,25.3341388130896,26.09760303893036,-0.029254,-2.93
AAPL,2016-11-18,25.313375022299685,26.23761941630276,-0.035226,-3.52
AAPL,2016-11-21,25.40566199384809,26.40058705837232,-0.037686,-3.77
AAPL,2016-11-22,25.82785786808237,27.01573247021968,-0.043970,-4.40
AAPL,2016-11-23,25.69174040613372,26.935393633816908,-0.046172,-4.62
AAPL,2016-11-25,25.638680144632847,26.806858248590057,-0.043578,-4.36
AAPL,2016-11-28,25.707887592636933,27.05704118090311,-0.049863,-4.99
AAPL,2016-11-29,25.557931113372756,26.93080528747289,-0.050978,-5.10
AAPL,2016-11-30,25.74710988353929,27.125902775426365,-0.050829,-5.08
AAPL,2016-12-01,25.4633360382678,26.91243528661984,-0.053845,-5.38
AAPL,2016-12-02,25.186489721166257,26.82292434480187,-0.061009,-6.10
AAPL,2016-12-05,25.377978250317145,26.81144962494331,-0.053465,-5.35
AAPL,2016-12-06,25.26261963126882,26.87801285850608,-0.060101,-6.01
AAPL,2016-12-07,25.20725237054559,27.073107958107745,-0.068919,-6.89
AAPL,2016-12-08,25.5763888879196,26.237617331395384,-0.025202,-2.52
AAPL,2016-12-09,25.91091370136397,26.485515528621026,-0.021695,-2.17
AAPL,2016-12-12,26.1370070700323,26.13662755769821,0.000015,0.00
AAPL,2016-12-13,26.263897144439976,26.086129143976173,0.006815,0.68
AAPL,2016-12-14,26.540748846950247,26.04251863769345,0.019131,1.91
AAPL,2016-12-15,26.6191849515264,25.56969073176965,0.041044,4.10
AAPL,2016-12-16,26.870662587175172,25.60407019640617,0.049468,4.95
AAPL,2016-12-19,26.716086992101552,25.038828575079748,0.066986,6.70
AAPL,2016-12-20,26.93295660020644,25.39643606009379,0.060501,6.05
AAPL,2016-12-21,26.946797583589134,25.44949451882272,0.058834,5.88
AAPL,2016-12-22,26.842975956003222,25.35028293927131,0.058883,5.89
AAPL,2016-12-23,26.667639001656163,25.62945284439702,0.040508,4.05
AAPL,2016-12-27,26.88219926283322,24.71353239457752,0.087752,8.78
AAPL,2016-12-28,27.11290422198837,24.849650901133337,0.091078,9.11
AAPL,2016-12-29,26.866048837649096,24.58664821037603,0.092709,9.27
AAPL,2016-12-30,26.91218615990409,24.61663519484596,0.093252,9.33
AAPL,2017-01-03,26.71608719519183,25.3341388130896,0.054549,5.45
AAPL,2017-01-04,26.727617994497155,25.313375022299685,0.055869,5.59
AAPL,2017-01-05,26.74377204586778,25.40566199384809,0.052670,5.27
AAPL,2017-01-06,26.94217495891474,25.82785786808237,0.043144,4.31
AAPL,2017-01-09,27.21211369860599,25.69174040613372,0.059178,5.92
AAPL,2017-01-10,27.40128868367026,25.638680144632847,0.068748,6.87
AAPL,2017-01-11,27.39436775951871,25.707887592636933,0.065602,6.56
AAPL,2017-01-12,27.43128380620905,25.557931113372756,0.073298,7.33
AAPL,2017-01-13,27.479732542398075,25.74710988353929,0.067294,6.73
AAPL,2017-01-17,27.30208298595244,25.4633360382678,0.072212,7.22
AAPL,2017-01-18,27.685062097957,25.186489721166257,0.099203,9.92
AAPL,2017-01-19,27.546635322763315,25.377978250317145,0.085454,8.55
AAPL,2017-01-20,27.788878773910252,25.26261963126882,0.100000,10.00
AAPL,2017-01-23,27.685066502422053,25.20725237054559,0.098298,9.83
AAPL,2017-01-24,27.581247148357715,25.5763888879196,0.078387,7.84
AAPL,2017-01-25,27.78196066846024,25.91091370136397,0.072211,7.22
AAPL,2017-01-26,28.070348456550256,26.1370070700323,0.073970,7.40
AAPL,2017-01-27,28.17878016264809,26.263897144439976,0.072909,7.29
AAPL,2017-01-30,27.89962736823424,26.540748846950247,0.051200,5.12
AAPL,2017-01-31,27.950383734615077,26.6191849515264,0.050009,5.00
AAPL,2017-02-01,29.306951991991745,26.870662587175172,0.090667,9.07
AAPL,2017-02-02,29.526120598114392,26.716086992101552,0.105181,10.52
AAPL,2017-02-03,29.602254688072048,26.93295660020644,0.099109,9.91
AAPL,2017-02-06,29.79143951134149,26.946797583589134,0.105565,10.56
AAPL,2017-02-07,30.116744957410987,26.842975956003222,0.121960,12.20
AAPL,2017-02-08,30.303611004214066,26.667639001656163,0.136344,13.63
AAPL,2017-02-09,30.50449965564401,26.88219926283322,0.134747,13.47
AAPL,2017-02-10,30.69219283340432,27.11290422198837,0.132014,13.20
AAPL,2017-02-13,30.835847387276026,26.866048837649096,0.147763,14.78
AAPL,2017-02-14,30.92620867702378,26.91218615990409,0.149153,14.92
AAPL,2017-02-15,31.401206987231703,26.71608719519183,0.175367,17.54
AAPL,2017-02-16,31.435967187667355,26.727617994497155,0.176160,17.62
AAPL,2017-02-17,31.30390274461726,26.74377204586778,0.170512,17.05
AAPL,2017-02-21,31.56573707025223,26.94217495891474,0.171611,17.16
AAPL,2017-02-22,31.612072121156924,27.21211369860599,0.161691,16.17
AAPL,2017-02-23,31.832204284070755,27.40128868367026,0.161705,16.17
AAPL,2017-02-24,31.491587194658266,27.39436775951871,0.149564,14.96
AAPL,2017-02-27,31.776582901751254,27.43128380620905,0.158407,15.84
AAPL,2017-02-28,31.76267997902145,27.479732542398075,0.155858,15.59
AAPL,2017-03-01,31.95036767984152,27.30208298595244,0.170254,17.03
AAPL,2017-03-02,32.43927148289925,27.685062097957,0.171725,17.17
AAPL,2017-03-03,32.15658514497558,27.546635322763315,0.167351,16.74
AAPL,2017-03-06,32.29329361045806,27.788878773910252,0.162094,16.21
AAPL,2017-03-07,32.22146478601568,27.685066502422053,0.163857,16.39
AAPL,2017-03-08,32.19597533202551,27.581247148357715,0.167314,16.73
AAPL,2017-03-09,32.147324553957766,27.78196066846024,0.157129,15.71
AAPL,2017-03-10,32.26550127216892,28.070348456550256,0.149451,14.95
AAPL,2017-03-13,32.17280638065802,28.17878016264809,0.141739,14.17
AAPL,2017-03-14,32.27708286645774,27.89962736823424,0.156900,15.69
AAPL,2017-03-15,32.3025650392552,27.950383734615077,0.155711,15.57
AAPL,2017-03-16,32.60611786304653,29.306951991991745,0.112573,11.26
AAPL,2017-03-17,32.67098707433795,29.526120598114392,0.106511,10.65
AAPL,2017-03-20,32.53195800251727,29.602254688072048,0.098969,9.90
AAPL,2017-03-21,32.92819493028123,29.79143951134149,0.105290,10.53
AAPL,2017-03-22,32.404517669781505,30.116744957410987,0.075963,7.60
AAPL,2017-03-23,32.731234642011984,30.303611004214066,0.080110,8.01
AAPL,2017-03-24,32.78684017318899,30.50449965564401,0.074820,7.48
AAPL,2017-03-27,32.2979405459926,30.69219283340432,0.052318,5.23
AAPL,2017-03-28,32.65013910081028,30.835847387276026,0.058837,5.88
AAPL,2017-03-29,33.29195309657773,30.92620867702378,0.076496,7.65
AAPL,2017-03-30,33.41013447448423,31.401206987231703,0.063976,6.40
AAPL,2017-03-31,33.3012402405237,31.435967187667355,0.059336,5.93
AAPL,2017-04-03,33.29891588085344,31.30390274461726,0.063730,6.37
AAPL,2017-04-04,33.19233389743526,31.56573707025223,0.051530,5.15
AAPL,2017-04-05,33.41709918685772,31.612072121156924,0.057099,5.71
AAPL,2017-04-06,33.433312621158585,31.832204284070755,0.050298,5.03
AAPL,2017-04-07,33.303550771914246,31.491587194658266,0.057538,5.75
AAPL,2017-04-10,33.273438203664234,31.776582901751254,0.047106,4.71
AAPL,2017-04-11,33.12050157174401,31.76267997902145,0.042749,4.27
AAPL,2017-04-12,32.810016452433096,31.95036767984152,0.026906,2.69
AAPL,2017-04-13,32.88184522961562,32.43927148289925,0.013643,1.36
AAPL,2017-04-17,32.78220072857418,32.15658514497558,0.019455,1.95
AAPL,2017-04-18,32.765995229646435,32.29329361045806,0.014638,1.46
AAPL,2017-04-19,32.87488985220922,32.22146478601568,0.020279,2.03
AAPL,2017-04-20,32.72196468532787,32.19597533202551,0.016337,1.63
AAPL,2017-04-21,33.00464204208006,32.147324553957766,0.026668,2.67
AAPL,2017-04-24,33.25026044789921,32.26550127216892,0.030520,3.05
AAPL,2017-04-25,33.345267380359736,32.17280638065802,0.036443,3.64
AAPL,2017-04-26,33.475033016552565,32.27708286645774,0.037115,3.71
AAPL,2017-04-27,33.347563338399844,32.3025650392552,0.032350,3.24
AAPL,2017-04-28,33.38697151546661,32.60611786304653,0.023948,2.39
AAPL,2017-05-01,33.62100344083428,32.67098707433795,0.029078,2.91
AAPL,2017-05-02,34.1863600174466,32.53195800251727,0.050855,5.09
AAPL,2017-05-03,33.73453300120081,32.92819493028123,0.024488,2.45
AAPL,2017-05-04,33.950023353836144,32.404517669781505,0.047694,4.77
AAPL,2017-05-05,34.00563692426587,32.731234642011984,0.038935,3.89
AAPL,2017-05-08,34.53159917930987,32.78684017318899,0.053215,5.32
AAPL,2017-05-09,35.65308544238985,32.2979405459926,0.103881,10.39
AAPL,2017-05-10,35.5974840722828,32.65013910081028,0.090271,9.03
AAPL,2017-05-11,35.46986834610747,33.29195309657773,0.065419,6.54
AAPL,2017-05-12,35.993354134015604,33.41013447448423,0.077318,7.73
AAPL,2017-05-15,36.29814273398245,33.3012402405237,0.089994,9.00
AAPL,2017-05-16,36.28187662175337,33.29891588085344,0.089581,8.96
AAPL,2017-05-17,35.73741952531867,33.19233389743526,0.076677,7.67
AAPL,2017-05-18,35.19532006145977,33.41709918685772,0.053213,5.32
AAPL,2017-05-19,35.686232917928834,33.433312621158585,0.067385,6.74
AAPL,2017-05-22,35.83049233894665,33.303550771914246,0.075876,7.59
AAPL,2017-05-23,36.03989606625981,33.273438203664234,0.083143,8.31
AAPL,2017-05-24,35.79325840507517,33.12050157174401,0.080698,8.07
AAPL,2017-05-25,35.76765891234839,32.810016452433096,0.090144,9.01
AAPL,2017-05-26,35.83050461483751,32.88184522961562,0.089674,8.97
AAPL,2017-05-30,35.695545317725745,32.78220072857418,0.088870,8.89
AAPL,2017-05-31,35.823507562406206,32.765995229646435,0.093314,9.33
AAPL,2017-06-01,35.63736502283909,32.87488985220922,0.084030,8.40
AAPL,2017-06-02,35.732778461140875,32.72196468532787,0.092012,9.20
AAPL,2017-06-05,35.90959124421167,33.00464204208006,0.088016,8.80
AAPL,2017-06-06,35.807225350527155,33.25026044789921,0.076901,7.69
AAPL,2017-06-07,36.06781159542178,33.345267380359736,0.081647,8.16
AAPL,2017-06-08,36.121320917949184,33.475033016552565,0.079053,7.91
AAPL,2017-06-09,36.10736045843157,33.347563338399844,0.082759,8.28
AAPL,2017-06-12,33.908679382882696,33.38697151546661,0.015626,1.56
AAPL,2017-06-13,34.23906639249771,33.62100344083428,0.018383,1.84
AAPL,2017-06-14,34.31816000042468,34.1863600174466,0.003855,0.39
AAPL,2017-06-15,33.34561825744221,33.73453300120081,-0.011529,-1.15
AAPL,2017-06-16,33.452649661441285,33.950023353836144,-0.014650,-1.47
AAPL,2017-06-19,33.42472929272425,34.00563692426587,-0.017083,-1.71
AAPL,2017-06-20,34.17158863704465,34.53159917930987,-0.010426,-1.04
AAPL,2017-06-21,33.857488263577295,35.65308544238985,-0.050363,-5.04
AAPL,2017-06-22,33.91565637673013,35.5974840722828,-0.047246,-4.72
AAPL,2017-06-23,33.76674169497294,35.46986834610747,-0.048016,-4.80
AAPL,2017-06-26,34.24138437938582,35.993354134015604,-0.048675,-4.87
AAPL,2017-06-27,33.738832607451684,36.29814273398245,-0.070508,-7.05
AAPL,2017-06-28,33.61784783898308,36.28187662175337,-0.073426,-7.34
AAPL,2017-06-29,33.66904261728955,35.73741952531867,-0.057877,-5.79
AAPL,2017-06-30,33.60853981866823,35.19532006145977,-0.045085,-4.51
AAPL,2017-07-03,33.70858030355104,35.686232917928834,-0.055418,-5.54
AAPL,2017-07-05,33.43171546789119,35.83049233894665,-0.066948,-6.69
AAPL,2017-07-06,33.2758261291604,36.03989606625981,-0.076695,-7.67
AAPL,2017-07-07,33.24791129113522,35.79325840507517,-0.071112,-7.11
AAPL,2017-07-10,33.52941866337571,35.76765891234839,-0.062577,-6.26
AAPL,2017-07-11,33.6736767657546,35.83050461483751,-0.060195,-6.02
AAPL,2017-07-12,33.93891643459937,35.695545317725745,-0.049211,-4.92
AAPL,2017-07-13,33.85282601759247,35.823507562406206,-0.055011,-5.50
AAPL,2017-07-14,34.42751763264724,35.63736502283909,-0.033949,-3.39
AAPL,2017-07-17,34.625288415989544,35.732778461140875,-0.030994,-3.10
AAPL,2017-07-18,34.71369877051362,35.90959124421167,-0.033303,-3.33
AAPL,2017-07-19,35.01151603689348,35.807225350527155,-0.022222,-2.22
AAPL,2017-07-20,35.24883195509608,36.06781159542178,-0.022707,-2.27
AAPL,2017-07-21,34.8974928117113,36.121320917949184,-0.033881,-3.39
AAPL,2017-07-24,35.0347733084386,36.10736045843157,-0.029705,-2.97
AAPL,2017-07-25,35.31863206643973,33.908679382882696,0.041581,4.16
AAPL,2017-07-26,35.6792558961197,34.23906639249771,0.042063,4.21
AAPL,2017-07-27,35.77232833735343,34.31816000042468,0.042373,4.24
AAPL,2017-07-28,34.874228622401866,33.34561825744221,0.045841,4.58
AAPL,2017-07-31,34.87656550412341,33.452649661441285,0.042565,4.26
AAPL,2017-08-01,34.69043693061989,33.42472929272425,0.037867,3.79
AAPL,2017-08-02,37.05895435978251,34.17158863704465,0.084496,8.45
AAPL,2017-08-03,36.54010647648149,33.857488263577295,0.079233,7.92
