Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2016-01-04,76.65726470947266,77.67193145083966,75.87146185034027,77.59564154991267,12722800
2016-01-05,76.9776840209961,77.38965646121306,76.7259221152169,76.73355285129858,6467200
2016-01-06,76.58860778808594,77.03109740881602,75.98590761237709,76.15374890441588,7733800
2016-01-07,75.69596099853516,76.35968923527498,75.43656846950549,75.76462013176602,9433100
2016-01-08,74.88732147216797,76.24530166605753,74.65081518340669,76.19952306341663,9766700
2016-01-11,74.43719482421875,75.24587828254641,73.30045954062763,74.9483435829524,8151400
2016-01-12,74.9483413696289,75.24587606043633,74.18543071206192,74.75761370523716,6745000
2016-01-13,74.01758575439453,75.51289569092833,73.88026161004126,75.13906529652184,8290700
2016-01-14,75.4442367553711,75.88672634714693,74.00233603436584,74.07862593833319,10164300
2016-01-15,74.0023422241211,74.76525296869967,73.43015916568717,73.52171055043354,12662200
2016-01-19,74.38379669189453,75.07804825488144,73.92605141482304,74.71184854089604,12457800
2016-01-20,73.04869079589844,74.21594309612777,72.11793892183304,73.32333908072252,12685200
2016-01-21,73.19363403320312,73.7276690462342,71.92719983009357,73.06393482671406,11266400
2016-01-22,73.81160736083984,74.07099419491226,73.20127649630423,74.01759068080638,8380000
2016-01-25,73.54460144042969,74.52875705960547,73.26995308993656,73.7887326608072,9350200
2016-01-26,77.19129943847656,77.31336211522107,74.1091397284391,74.20069110140722,17266600
2016-01-27,77.93896484375,78.86971106745895,76.66489947041502,76.66489947041502,19330500
2016-01-28,78.02286529541016,78.61030972289741,77.70244423707857,78.19833729623709,12789500
2016-01-29,79.67839050292969,79.91489094290665,78.297518262317,78.49587666195214,15614600
2016-02-01,79.62499237060547,79.94541346975154,78.74764389580827,79.04517860509345,9803700
2016-02-02,78.89258575439453,79.54105858232147,78.57978962319748,78.8086651250756,10616300
2016-02-03,79.44951629638672,79.63261322648475,77.82451867310547,79.0756916997772,10168600
2016-02-04,79.26643371582031,79.41138281063746,78.3738294718903,79.04518888414964,10389000
2016-02-05,76.70304107666016,78.40432864710604,76.12322732548849,78.32041382654045,15522200
2016-02-08,77.81689453125,78.96889136435793,76.45891436189413,76.52757353379447,14323800
2016-02-09,77.79399871826172,77.9999820295611,77.0310880799664,77.2904749031246,10044500
2016-02-10,77.61092376708984,78.51115880796384,77.3362753939047,77.85505500763799,9833100
2016-02-11,77.58800506591797,77.83213622312685,76.27580373376145,76.64199755930181,12465800
2016-02-12,77.67955780029297,77.80162629131965,76.84035729639562,77.67955780029297,9035000
2016-02-16,78.06101989746094,78.61794725028314,77.54987114303078,78.09916775936323,10452800
2016-02-17,78.1983642578125,78.76291667245692,77.99238088373549,78.38909197551449,8904000
2016-02-18,79.52583312988281,79.86151579919508,78.19836975117737,78.45013175316156,10744600
2016-02-19,80.0406723022461,80.44025831840027,79.44128448392144,79.59497592300299,9343300
2016-02-22,80.4940414428711,80.4940414428711,79.95613611244923,80.04066493047672,6947000
2016-02-23,79.97917175292969,80.52476300698862,79.88695691712206,80.41718196324332,6629200
2016-02-24,80.65542602539062,80.7476408951907,79.12623274326441,79.41055166537163,9076100
2016-02-25,81.74657440185547,81.75426043677417,80.50938660265285,80.64770591755523,8092500
2016-02-26,81.28551483154297,82.16153523582146,81.00887619201006,82.08469247211278,9049400
2016-02-29,80.8475112915039,81.60826468154443,80.71687799616184,80.9013018168052,10111100
2016-03-01,82.3921127319336,82.40747894766788,81.02429088510625,81.37777247429634,8298500
2016-03-02,82.2537841796875,82.5381089723159,81.78503550513422,82.1538891317135,9767000
2016-03-03,81.95408630371094,82.22303899704332,81.170274611452,82.08471963151109,6927200
2016-03-04,81.83882141113281,82.20767501681199,81.50839213242845,81.84650744907361,6715700
2016-03-07,82.02323913574219,82.161558494665,81.06268966064725,81.45459548805003,6973500
2016-03-08,81.62364196777344,82.04628016136202,81.43153209903465,81.85417029262324,7632900
2016-03-09,82.10005950927734,82.23837883044133,81.52372998154858,82.10005950927734,7564200
2016-03-10,82.33064270019531,82.59191529032664,81.50841231877156,82.21537555345297,10474700
2016-03-11,82.76862335205078,82.98378548833936,82.38440357647015,82.60725174983433,7763800
2016-03-14,82.73021697998047,83.22201789556324,82.46125840759323,82.93000707130953,7242800
2016-03-15,82.80705261230469,83.26042916041399,82.03861301532305,82.69947153774557,8476600
2016-03-16,82.5380859375,82.82240478805089,82.13080809543222,82.78398633235021,7065100
2016-03-17,82.02323913574219,82.68409764362579,81.80039095399272,82.58420260879826,8571100
