Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
2016-01-04,13.26505184173584,13.313493473593354,13.119725406231586,13.281199565665581,114888000
2016-01-05,13.26505184173584,13.394230553310353,13.103577682301843,13.337715059487968,66670000
2016-01-06,12.98246955871582,13.152017537357331,12.934027939074527,13.07128047800096,102760800
2016-01-07,12.514196395874023,12.837143091652251,12.465754006524461,12.699890553455091,116255900
2016-01-08,12.271990776062012,12.869442781286027,12.23969609388682,12.869442781286027,124782400
2016-01-11,12.360801696777344,12.40924333492884,12.062074924990636,12.320433151673791,104611700
2016-01-12,12.360801696777344,12.578790608390992,12.158959741225543,12.546495926301342,100023500
2016-01-13,12.029779434204102,12.53034812789209,11.989411661780213,12.489979585502297,119413000
2016-01-14,12.102442741394043,12.271990004647584,11.82793757517727,12.118590466449575,125920000
2016-01-15,11.674534797668457,11.83600815359053,11.408103567905613,11.634166266196516,172296100
2016-01-19,11.496914863586426,11.940967213970591,11.311220678315573,11.860230143004099,185727400
2016-01-20,11.052865982055664,11.303150364628923,10.71377217948553,11.133603078360848,250537600
2016-01-21,10.786433219909668,11.17397015312179,10.697623041657224,11.036717569480613,188976000
2016-01-22,10.947907447814941,11.077086169564701,10.875244224339223,11.020569901324745,169999800
2016-01-25,10.463485717773438,10.939832797396612,10.447337993734616,10.931758935377202,186419100
2016-01-26,10.746062278747559,10.778356949496528,10.528072673717755,10.552293484288061,124246900
2016-01-27,10.786433219909668,11.085159204903432,10.649180636268492,10.6572544988276,124095800
2016-01-28,10.923686027526855,11.06901247670687,10.70569712372276,10.972128433908836,110996200
2016-01-29,11.416180610656738,11.42425370322909,10.972128180609246,11.028643678445249,159984100
2016-02-01,11.270852088928223,11.37580997269638,11.141673391972263,11.343515298457392,105739400
2016-02-02,10.681474685668945,11.10130627435546,10.600738374744063,11.093232412273212,147101200
2016-02-03,10.520000457763672,10.72991623542362,10.108243533850148,10.721842373983051,257664600
2016-02-04,10.697623252868652,10.972128425570773,10.406971124695426,10.406971124695426,179394400
2016-02-05,10.455410957336426,10.810653156006461,10.4069693293142,10.754136896692804,125842800
2016-02-08,9.906401634216309,10.253569207118131,9.793369883756524,10.229348392721679,221363600
2016-02-09,9.849885940551758,10.035580914847554,9.656117874303334,9.680338690092924,247349000
2016-02-10,9.672263145446777,10.124389324667167,9.615747661781372,10.02750530839831,227530000
2016-02-11,9.010220527648926,9.32509410715096,8.872968000940265,9.2524309141916,375088700
2016-02-12,9.648046493530273,9.712635865556578,9.203993983374895,9.2685833554012,245388400
2016-02-16,9.890253067016602,10.003284807827315,9.777221326205888,9.995210947062462,194306700
2016-02-17,10.14054012298584,10.24549726165355,10.067876896242078,10.148613215983852,221859400
2016-02-18,9.882183074951172,10.28586703164002,9.76915205985656,10.261646209829182,161539400
2016-02-19,9.79336929321289,9.882179453955132,9.672263688601731,9.866032501986433,121045600
2016-02-22,10.124393463134766,10.124393463134766,9.793372746416038,9.793372746416038,88865500
2016-02-23,9.817591667175293,10.075949099480153,9.769150033601072,10.067876007195038,104498700
2016-02-24,9.79336929321289,9.80951624518159,9.405832436409247,9.656116736633034,159552800
2016-02-25,9.946768760681152,9.954842621615036,9.761074578996359,9.801443113700023,103054600
2016-02-26,10.253567695617676,10.455409582421039,10.011357277460501,10.084020479904224,160314400
2016-02-29,10.10824203491211,10.382746353493301,10.100168174668804,10.253567669463166,123661100
