Price,Close,High,Low,Open,Volume
Ticker,F,F,F,F,F
Date,,,,,
2016-01-04,8.165054321289062,8.182588282967794,8.036470635057654,8.106607039167171,38618500
2016-01-05,8.01893424987793,8.182585810007645,7.896195440432038,8.165051853628066,50267500
2016-01-06,7.662407875061035,7.925420039822957,7.62733995802244,7.925420039822957,61285500
2016-01-07,7.422774314880371,7.621494349336091,7.364327606589794,7.53966828885596,57846700
2016-01-08,7.32926082611084,7.656564586125828,7.305882025923667,7.627340946543221,46199400
2016-01-11,7.463687896728516,7.492910973245133,7.335104241956469,7.481221854117377,41269100
2016-01-12,7.5104451179504395,7.621494252467211,7.352637837043292,7.6156494144941105,50983700
2016-01-13,7.1305389404296875,7.504600206109834,7.048713439189396,7.440308103827408,102174700
2016-01-14,7.124694347381592,7.194831289990113,6.908440353622903,7.124694347381592,62938600
2016-01-15,6.9961090087890625,7.0136429601189665,6.7681654119232615,6.9025938585038915,69030000
2016-01-19,6.984421253204346,7.10716006098828,6.908440033395776,7.101315223142755,41142600
2016-01-20,6.955196857452393,7.054556860335514,6.703874989037162,6.890905320396283,59879000
2016-01-21,7.019490718841553,7.177297461300167,6.9318198109027716,7.019490718841553,48841800
2016-01-22,7.095469951629639,7.2240530219048,7.03117785909772,7.165606323796364,44537800
2016-01-25,7.001954555511475,7.19483028464234,6.972731483801503,7.188985447342601,96738600
2016-01-26,7.165607452392578,7.188986246797023,7.03702380447092,7.095471069179244,45969800
2016-01-27,7.159564018249512,7.31060966778057,7.0870615994243895,7.280400422635673,42064200
2016-01-28,7.074981689453125,7.286445932163049,6.766848276199365,7.268320030540799,75699800
2016-01-29,7.21394157409668,7.21394157409668,7.038728604681245,7.147481680936878,52137400
2016-02-01,7.292483806610107,7.334776980473788,7.087061630165863,7.201856646975731,37301200
2016-02-02,6.95414400100708,7.2985280044401355,6.917892780343472,7.219984173163655,55649200
2016-02-03,6.923933982849121,7.05685434236449,6.658093840011922,7.050812376887987,69454600
2016-02-04,6.9662251472473145,7.062894270093057,6.8030961464934805,6.8695560244015725,40223100
2016-02-05,6.917892932891846,7.068938632632688,6.8997676102571575,6.960186120630941,33322200
2016-02-08,7.00247859954834,7.06289653258418,6.797056359600545,6.881642157283051,45274500
2016-02-09,6.857473373413086,7.014560426005008,6.778929559020384,6.929975222961699,48956800
2016-02-10,6.851433753967285,6.990395535790135,6.845391787054897,6.923935628334904,38160300
2016-02-11,6.748720645904541,6.9058082824855545,6.70642804228408,6.748720645904542,45801300
2016-02-12,6.978310585021973,6.996435905427477,6.754763046042272,6.797055652386296,28085000
2016-02-16,7.1716508865356445,7.177692853765419,6.966228610272973,7.099149008359474,41072100
2016-02-17,7.413321018218994,7.431446335470762,7.238107505409277,7.244149469891015,37766400
