Price,Close,High,Low,Open,Volume
Ticker,VZ,VZ,VZ,VZ,VZ
Date,,,,,
2016-01-04,27.68979263305664,27.71393950643524,27.381928057183607,27.56906056893625,17821600
2016-01-05,28.070093154907227,28.100275590218278,27.544911411623893,27.88899624026872,15632800
2016-01-06,27.816490173339844,28.0792559717399,27.66982927124141,27.79815843473852,19082700
2016-01-07,27.663715362548828,27.908147054970037,27.498722746339322,27.57205202095612,19277600
2016-01-08,27.39484405517578,27.950929330479504,27.315402635533545,27.90204158574706,16594800
2016-01-11,27.553735733032227,27.639286989898597,27.254304002903,27.565957674169837,14226200
2016-01-12,27.455955505371094,27.65150185131256,27.211521407396102,27.64539204785653,15123000
2016-01-13,26.97930908203125,27.663721229495213,26.93653346850826,27.56594806557179,19291000
2016-01-14,27.41928482055664,27.614831131761065,26.91819710670832,27.02208239577712,18435000
2016-01-15,27.150409698486328,27.22373898369168,26.80209267989097,26.91208777324697,27993900
2016-01-19,27.41928482055664,27.50483604032159,27.211516573514956,27.339845734258283,20364300
2016-01-20,27.144290924072266,27.358171255981393,26.75931052260752,27.119849389047396,28290200
2016-01-21,28.03037452697754,28.31147445825017,27.150415909910105,27.49873300819283,31354100
2016-01-22,28.745332717895508,28.79421812504283,28.109806107310742,28.36034993806686,23075700
2016-01-25,28.739227294921875,29.197539458023186,28.439797987109564,28.769783304005596,24298800
2016-01-26,29.484745025634766,29.496966961335445,28.751445201265085,28.800332944067808,22620900
2016-01-27,29.96139144897461,30.242491332165162,29.48474757097998,29.50919144449152,33795700
2016-01-28,29.94916343688965,30.224151130371723,29.61918053580677,29.979719438128686,20085200
2016-01-29,30.535816192626953,30.548038131532707,30.07750397359539,30.18138695764956,29082600
2016-02-01,31.01856231689453,31.177445152431766,30.364703898643096,30.517474600684945,28536600
2016-02-02,30.49913787841797,30.939118174350437,30.340257399939876,30.92689624045281,21607000
2016-02-03,30.933012008666992,30.933012008666992,30.19971215102842,30.70691201568623,20309800
2016-02-04,30.816904067993164,30.920787019260654,30.35247986053821,30.78023826284806,19594300
2016-02-05,31.146896362304688,31.28744515049076,30.743581738915353,30.749691542272885,25790300
2016-02-08,31.006349563598633,31.043013048288856,30.413598362744764,30.920795993429774,27058100
2016-02-09,30.645803451538086,30.926900980984062,30.156935345080516,30.590805906116405,22633900
2016-02-10,30.541927337646484,30.74969564597455,30.321937089875988,30.670254205147074,18633100
2016-02-11,30.181381225585938,30.615249484405503,30.10805193717464,30.309708063079714,30521000
2016-02-12,30.62136459350586,30.67025001349789,30.15694028255207,30.273047525838656,20990900
2016-02-16,30.700803756713867,30.73746723622681,30.29748916439878,30.700803756713867,16360000
2016-02-17,30.749691009521484,30.92079347372336,30.603032420518804,30.804688563171553,15228900
2016-02-18,31.128557205200195,31.226330360623482,30.529696336845586,30.627469492268872,19678500
2016-02-19,31.07967185974121,31.20799868942921,30.743576782945816,31.006342575790338,15607000
2016-02-22,31.20800018310547,31.256887928809853,31.024675798906074,31.079673347275495,12456000
2016-02-23,30.939130783081055,31.159121020700667,30.774138104866342,31.14689908182219,11594600
2016-02-24,31.055233001708984,31.085786680696533,30.658028181582004,30.719137870653384,11244900
2016-02-25,31.23244857788086,31.34855349409474,31.030790094297615,31.10412172347135,12358700
2016-02-26,31.17745018005371,31.372996523713066,31.116340490724976,31.256891610632916,13011500
2016-02-29,31.00023651123047,31.397441344992203,30.97579263476284,31.07967794420209,15986300
2016-03-01,31.446325302124023,31.452437436504425,31.15300579146378,31.15911792584418,12003300
2016-03-02,31.849647521972656,31.89853528429848,31.28134010596741,31.44633280717185,14791100
2016-03-03,31.709091186523438,31.91074966167694,31.537988721129864,31.86186191093806,15404500
2016-03-04,31.660202026367188,31.776306924010363,31.470765511279495,31.62353621764493,13957600
2016-03-07,31.90462875366211,31.990179962832713,31.409653234576304,31.489092311037226,14907500
2016-03-08,32.057411193847656,32.234625809896016,31.73353797431521,31.80686727605725,14306500
2016-03-09,31.98407745361328,32.36294817964975,31.77630918492951,32.1124042966278,15466600
2016-03-10,31.971847534179688,32.179615750990536,31.77019144994609,32.11239627921415,15102100
2016-03-11,32.10018539428711,32.25295612596538,31.92297311717356,32.17351702388207,15223900
2016-03-14,32.10628890991211,32.2346157306089,31.916852414291316,32.11239871185664,11729400
2016-03-15,32.185726165771484,32.22850410134069,31.922962737331794,31.922962737331794,11295700
2016-03-16,32.51572036743164,32.61960567201989,32.02074471310538,32.18573504381663,11866400
2016-03-17,32.772369384765625,32.88236446910469,32.50349147589425,32.55848901806378,16401500
2016-03-18,32.53404998779297,32.90680854557936,32.53404998779297,32.88236700469378,23209400
2016-03-21,32.656272888183594,32.74793626559052,32.39961916119864,32.50350214656974,10679000
2016-03-22,32.51572036743164,32.668491091576044,32.44850087583271,32.64404721624984,10852000
2016-03-23,32.332393646240234,32.52793997263546,32.27739609624807,32.466832619797984,9716100
2016-03-24,32.72960662841797,32.76627011686251,32.179630990783245,32.22851875017152,15096400
2016-03-28,32.63181686401367,32.83347294130881,32.509599858725004,32.72959000202551,8527100
2016-03-29,33.029029846191406,33.04736391809674,32.57071767719403,32.6990445250502,10770500
2016-03-30,33.022911071777344,33.224567159183195,32.815142851698084,33.102350147766764,14528300
2016-03-31,33.04736328125,33.15735605508119,32.949587782562375,33.00458533502607,12428600
2016-04-01,33.004581451416016,33.05346919500727,32.44849618909312,32.582935152873134,13807100
2016-04-04,33.2551155090332,33.2551155090332,32.87624493224089,33.01679365700102,11402700
2016-04-05,33.05347442626953,33.297908520719695,32.96792319254086,33.23068902819109,12979100
2016-04-06,33.05038833618164,33.11214073480757,32.8095506835563,33.11214073480757,12993600
2016-04-07,32.111732482910156,32.54400627593601,31.969700102689295,32.43285009042358,23076300
2016-04-08,32.222904205322266,32.46991859349774,32.14262417580967,32.23525516030142,12197900
2016-04-11,31.870895385742188,32.35874727947695,31.802966342854727,32.33404538102648,14975900
2016-04-12,32.08085632324219,32.22906300028555,31.870894901011876,31.901771095754025,12335000
2016-04-13,31.673280715942383,32.16730684102844,31.39539028442448,32.1549558934385,19752900
2016-04-14,31.716506958007812,31.833837423241743,31.642403630265452,31.667103169044697,10083300
2016-04-15,31.71033477783203,31.79679142070825,31.555951449107038,31.667107634245244,11862000
2016-04-18,31.94499969482422,32.04998158857327,31.605356825782483,31.71033636382877,14322900
2016-04-19,32.161136627197266,32.21671236485252,31.982051397965844,31.988225694693313,11393400
2016-04-20,31.957347869873047,32.24758927101845,31.90176977934951,32.204362129022655,15412500
2016-04-21,30.895183563232422,31.296581063700085,30.549366497674637,31.222477743323715,32172200
2016-04-22,31.216306686401367,31.265710479306783,30.907540047850013,30.969294788981784,17823300
2016-04-25,31.345983505249023,31.463316318314753,31.049567858460392,31.203951155060857,12439500
2016-04-26,31.148378372192383,31.494197863451834,31.04957313979005,31.481846914938725,10064300
2016-04-27,31.920303344726562,31.994409055209587,31.160737480049384,31.160737480049384,17012400
2016-04-28,31.50655746459961,31.840026098926323,31.444802705074366,31.67946607986389,13055600
2016-04-29,31.457149505615234,31.525078554276885,31.2718899628944,31.463326158604236,13684800
2016-05-02,31.691814422607422,31.77209442552925,31.51890582157857,31.630062023869407,11103800
